file,sheet,name,size,pack,retail_raw,retail_num,whole_raw,whole_num,cost_case_raw,cost_unit_raw,cost_unit_num,date
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-เย็นซ่า,40 ก.,1*18โหล,12,12.0,โหล 135,135.0,โหล127.23,10.61,10.61,19-11-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-เย็นซ่า,90 ก.,1*6โหล,27,27.0,,,โหล266.89,22.24,22.24,17-12-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-เย็นซ่า,180 ก.,1*6โหล,47,47.0,,,โหล493.56,41.13,41.13,17-12-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ยอดนิยม,40 ก.,1*18โหล,12,12.0,โหล 135,135.0,โหล127.23,10.61,10.61,19-11-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ยอดนิยม,90 ก.,1*6โหล,27,27.0,,,โหล266.89,22.24,22.24,17-12-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ยอดนิยม,160ก.,1*6โหล,47,47.0,,,โหล493.56,41.13,41.13,17-12-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ริ้วใส,35 ก.,1*18โหล,12,12.0,โหล 135,135.0,โหล127.23,10.61,10.61,19-11-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ริ้วใส,80 ก.,1*6โหล,27,27.0,,,โหล266.89,22.24,22.24,17-12-58
ต้นทุนของใช้,ยาสีฟัน,ยาสีฟันคอลเกต-ริ้วใส,145 ก.,1*6โหล,47,47.0,,,โหล493.56,41.13,41.13,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกต-เฮอร์เบิลเกลือ,80 ก.,1*6โหล,29,29.0,,,โหล306.39,25.54,25.54,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกต-เฮอร์เบิลเกลือ,160 ก.,1*6โหล,55,55.0,,,โหล567.22,47.27,47.27,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลไวท์เทนนิ่ง,80 ก.,1*6โหล,29,29.0,,,โหล306.39,25.54,25.54,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลไวท์เทนนิ่ง,160 ก.,1*6โหล,55,55.0,,,โหล567.22,47.27,47.27,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลเฟรช,80 ก.,1*6โหล,29,29.0,,,โหล306.39,25.54,25.54,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลเฟรช,160 ก.,1*6โหล,55,55.0,,,โหล567.22,47.27,47.27,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลชาร์โคล,80 ก.,1*6โหล,29,29.0,,,โหล306.39,25.54,25.54,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตซอลชาร์โคล,160 ก.,1*6โหล,55,55.0,,,โหล567.22,47.27,47.27,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตโททอลโปรคลีน,60 ก.,1*6โหล,35,35.0,,,โหล346.06,28.84,28.84,17-12-58
ต้นทุนของใช้,ยาสีฟัน,คอลเกตโททอลโปรคลีน,150,1*6โหล,87,87.0,,,โหล346.06,65.66,65.66,18-9-58
ต้นทุนของใช้,ยาสีฟัน,โททอลแอดวานซ์เฟรซ,60 ก.,1*6โหล,35,35.0,,,โหล346.06,28.84,28.84,17-12-58
ต้นทุนของใช้,ยาสีฟัน,โททอลแอดวานซ์เฟรซ,150 ก.,1*6โหล,87,87.0,,,โหล914.01,76.17,76.17,18-9-58
ต้นทุนของใช้,ยาสีฟัน,โททอล ชาร์โคลดีพคลีน,80 ก.,1*6โหล,47,47.0,,,โหล483.28,40.28,40.28,17-12-58
ต้นทุนของใช้,ยาสีฟัน,โททอล ชาร์โคลดีพคลีน,150 ก.,1*6โหล,87,87.0,,,โหล914.01,76.17,76.17,17-12-58
ต้นทุนของใช้,ยาสีฟัน,น้ำยาบ้วนปากพยัคซ์,250มล.,1*12,65,65.0,,,709.76,59.14666666666667,59.14666666666667,19-11-58
ต้นทุนของใช้,ยาสีฟัน,แปรงสีฟันเอ็กตร้าคลีน,เดี่ยว,1*72,20,20.0,โหล200,200.0,โหล176.16,14.68,14.68,19-11-58
ต้นทุนของใช้,ยาสีฟัน,แปรงสีฟันเอ็กตร้าคลีน,แพค2+1,1*24,40,40.0,โหล395,395.0,โหล  375,31.23,31.23,17-12-58
